gene_id	scaffold	start	end	strand	product
PcrG018386	h1tg000575l	967430	980050	+	
PcrG018387	h1tg000575l	987830	992873	-	
PcrG018388	h1tg000575l	993973	1003335	-	
PcrG018389	h1tg000575l	1003612	1031186	+	
PcrG018390	h1tg000575l	1034339	1041556	-	
PcrG018391	h1tg000575l	1054264	1059549	-	
PcrG018392	h1tg000575l	1066280	1069992	-	
PcrG018393	h1tg000575l	1075890	1079772	-	
PcrG018394	h1tg000575l	1080870	1085217	-	
PcrG018395	h1tg000575l	1093333	1110638	-	
PcrG018396	h1tg000575l	1114382	1128769	-	
PcrG018397	h1tg000575l	1145241	1153860	+	
PcrG018398	h1tg000575l	1156124	1157843	+	
PcrG018399	h1tg000575l	1192319	1228584	+	
PcrG018400	h1tg000575l	1229789	1234727	-	
PcrG018401	h1tg000575l	1250096	1260836	+	
PcrG018402	h1tg000575l	1271261	1281556	-	
PcrG018403	h1tg000575l	1283067	1296132	-	
PcrG018404	h1tg000575l	1297040	1311287	+	
PcrG018405	h1tg000575l	1313911	1351793	-	
PcrG018406	h1tg000575l	1352082	1362380	+	
PcrG018407	h1tg000575l	1407575	1419110	-	
PcrG018408	h1tg000575l	1419333	1440543	+	
PcrG018409	h1tg000575l	1443520	1445330	-	
PcrG018410	h1tg000575l	1448300	1452517	-	
PcrG018411	h1tg000575l	1455126	1456341	-	
PcrG018412	h1tg000575l	1488038	1495395	+	
PcrG018413	h1tg000575l	1555948	1560029	-	
PcrG018414	h1tg000575l	1566164	1571457	-	
PcrG018415	h1tg000575l	1578228	1579928	-	
PcrG018416	h1tg000575l	1584519	1586455	+	
PcrG018417	h1tg000575l	1601334	1604215	+	
PcrG018418	h1tg000575l	1609458	1615222	-	
PcrG018419	h1tg000576l	23970	25067	+	
PcrG018420	h1tg000576l	45546	51302	-	
PcrG018421	h1tg000576l	55694	66127	-	
PcrG018422	h1tg000576l	69790	99143	-	
PcrG018423	h1tg000576l	123319	123753	+	
PcrG018424	h1tg000576l	130238	139098	-	
PcrG018425	h1tg000576l	139242	146345	+	
PcrG018426	h1tg000576l	166538	168343	+	
PcrG018427	h1tg000576l	220889	221635	-	
PcrG018428	h1tg000576l	243232	249071	+	
PcrG018429	h1tg000576l	255151	259055	+	
PcrG018430	h1tg000576l	268700	271043	+	
PcrG018431	h1tg000576l	288397	293404	+	
PcrG018432	h1tg000576l	294865	297063	-	
PcrG018433	h1tg000576l	303890	319813	-	
PcrG018434	h1tg000576l	320063	330905	+	
PcrG018435	h1tg000576l	331914	347528	-	
PcrG018436	h1tg000576l	353633	354856	-	
PcrG018437	h1tg000576l	367165	410868	-	
PcrG018438	h1tg000576l	437423	454315	+	
PcrG018439	h1tg000577l	37528	43901	+	
PcrG018440	h1tg000577l	79666	89429	+	
PcrG018441	h1tg000577l	96107	96490	+	
PcrG018442	h1tg000577l	140893	143878	+	
PcrG018443	h1tg000577l	169054	188937	-	
PcrG018444	h1tg000577l	198354	204060	-	
PcrG018445	h1tg000577l	204282	212387	+	
PcrG018446	h1tg000577l	219532	231565	-	
PcrG018447	h1tg000577l	240038	248547	-	
PcrG018448	h1tg000577l	248664	257306	+	
PcrG018449	h1tg000577l	295002	296129	+	
PcrG018450	h1tg000577l	299466	300563	+	
PcrG018451	h1tg000577l	310700	311815	+	
PcrG018452	h1tg000577l	315055	316173	+	
PcrG018453	h1tg000577l	347708	348826	+	
PcrG018454	h1tg000577l	354974	356102	+	
PcrG018455	h1tg000577l	388698	390755	-	
PcrG018456	h1tg000577l	400892	402019	+	
PcrG018457	h1tg000577l	411006	419962	-	
PcrG018458	h1tg000577l	450229	472073	-	
PcrG018459	h1tg000577l	493195	493878	+	
PcrG018460	h1tg000577l	499724	522628	-	
PcrG018461	h1tg000577l	571663	573084	-	
PcrG018462	h1tg000577l	580348	581760	+	
PcrG018463	h1tg000577l	582290	589363	+	
PcrG018464	h1tg000577l	627053	636022	+	
PcrG018465	h1tg000577l	651694	676334	-	
PcrG018466	h1tg000577l	687562	690606	-	
PcrG018467	h1tg000578l	998	8915	+	
PcrG018468	h1tg000578l	28393	30896	+	
PcrG018469	h1tg000578l	38076	40814	+	
PcrG018470	h1tg000578l	71408	72619	+	
PcrG018471	h1tg000578l	112404	113933	-	
PcrG018472	h1tg000578l	127425	129146	-	
PcrG018473	h1tg000578l	141707	143428	+	
PcrG018474	h1tg000578l	168560	170278	+	
PcrG018475	h1tg000578l	178497	180203	+	
PcrG018476	h1tg000578l	189366	191084	+	
PcrG018477	h1tg000578l	197691	199397	+	
PcrG018478	h1tg000578l	207835	209553	+	
PcrG018479	h1tg000578l	218513	219044	+	
PcrG018480	h1tg000578l	219290	220153	+	
PcrG018481	h1tg000578l	234686	244965	-	
PcrG018482	h1tg000578l	443764	446938	-	
PcrG018483	h1tg000578l	580171	588482	-	
PcrG018484	h1tg000579l	7285	13085	+	
PcrG018485	h1tg000579l	14282	17592	+	
PcrG018486	h1tg000579l	19526	20143	+	
PcrG018487	h1tg000579l	31435	45174	-	
PcrG018488	h1tg000579l	48210	99700	+	
PcrG018489	h1tg000579l	103281	108684	-	
PcrG018490	h1tg000579l	111078	111980	+	
PcrG018491	h1tg000579l	114274	121000	+	
PcrG018492	h1tg000579l	124161	136197	+	
PcrG018493	h1tg000579l	141051	143714	-	
PcrG018494	h1tg000579l	151862	153774	-	
PcrG018495	h1tg000579l	170557	171389	+	
PcrG018496	h1tg000579l	187737	194039	+	
PcrG018497	h1tg000579l	195570	209354	-	
PcrG018498	h1tg000579l	209460	209984	+	
PcrG018499	h1tg000579l	218859	241757	-	
PcrG018500	h1tg000579l	249295	271760	-	
PcrG018501	h1tg000579l	283886	284869	+	
PcrG018502	h1tg000579l	295867	312887	+	
PcrG018503	h1tg000579l	350380	351498	+	
PcrG018504	h1tg000579l	380015	381202	+	
PcrG018505	h1tg000579l	386766	387812	-	
PcrG018506	h1tg000579l	410358	424989	-	
PcrG018507	h1tg000579l	431225	432557	-	
PcrG018508	h1tg000579l	432599	435082	-	
PcrG018509	h1tg000579l	435175	441159	-	
PcrG018510	h1tg000579l	444758	456097	-	
PcrG018511	h1tg000579l	456774	518068	+	
PcrG018512	h1tg000579l	529774	532317	+	
PcrG018513	h1tg000579l	549762	552647	+	
PcrG018514	h1tg000579l	557991	558908	-	
PcrG018515	h1tg000579l	579265	580209	-	
PcrG018516	h1tg000579l	589201	590328	+	
PcrG018517	h1tg000579l	635630	636622	-	
PcrG018518	h1tg000579l	640057	678214	-	
PcrG018519	h1tg000579l	814536	815075	+	
PcrG018520	h1tg000579l	958162	974070	-	
PcrG018521	h1tg000579l	977359	997607	-	
PcrG018522	h1tg000579l	1004022	1017786	-	
PcrG018523	h1tg000579l	1019810	1041767	-	
PcrG018524	h1tg000579l	1130842	1131416	-	
PcrG018525	h1tg000579l	1170895	1176235	+	
PcrG018526	h1tg000579l	1176785	1178418	-	
PcrG018527	h1tg000579l	1178745	1190116	+	
PcrG018528	h1tg000579l	1193018	1201353	+	
PcrG018529	h1tg000579l	1203538	1206057	-	
PcrG018530	h1tg000579l	1209437	1211908	-	
PcrG018531	h1tg000579l	1216125	1222655	+	
PcrG018532	h1tg000579l	1223431	1232712	-	
PcrG018533	h1tg000579l	1232856	1238350	+	
PcrG018534	h1tg000579l	1249971	1269515	-	
PcrG018535	h1tg000579l	1282426	1285014	-	
PcrG018536	h1tg000579l	1285453	1290660	+	
PcrG018537	h1tg000579l	1296879	1310756	-	
PcrG018538	h1tg000579l	1315977	1333603	-	
PcrG018539	h1tg000579l	1342714	1343778	-	
PcrG018540	h1tg000579l	1343779	1344675	-	
PcrG018541	h1tg000579l	1353837	1354781	+	
PcrG018542	h1tg000579l	1355890	1356828	+	
PcrG018543	h1tg000579l	1369323	1370030	+	
PcrG018544	h1tg000579l	1412529	1413521	-	
PcrG018545	h1tg000579l	1458174	1459118	+	
PcrG018546	h1tg000579l	1497802	1498860	-	
PcrG018547	h1tg000579l	1547523	1548497	+	
PcrG018548	h1tg000579l	1555648	1565917	-	
PcrG018549	h1tg000579l	1571736	1572746	-	
PcrG018550	h1tg000579l	1582158	1583156	-	
PcrG018551	h1tg000579l	1595136	1596134	-	
PcrG018552	h1tg000580l	1114	5078	-	
PcrG018553	h1tg000580l	5534	10807	+	
PcrG018554	h1tg000580l	14503	23056	-	
PcrG018555	h1tg000580l	23223	27164	+	
PcrG018556	h1tg000580l	29031	37055	-	
PcrG018557	h1tg000580l	37140	61225	+	
PcrG018558	h1tg000580l	63601	65007	+	
PcrG018559	h1tg000580l	67677	69510	+	
PcrG018560	h1tg000580l	82141	83955	+	
PcrG018561	h1tg000580l	90011	99934	-	
PcrG018562	h1tg000580l	109135	141213	-	
PcrG018563	h1tg000580l	163775	164458	+	
PcrG018564	h1tg000580l	164942	166528	+	
PcrG018565	h1tg000580l	177595	181996	+	
PcrG018566	h1tg000580l	191896	198537	-	
PcrG018567	h1tg000580l	198869	201065	+	
PcrG018568	h1tg000580l	243161	270680	+	
PcrG018569	h1tg000580l	273890	281202	-	
PcrG018570	h1tg000580l	325634	363716	+	
PcrG018571	h1tg000580l	379532	420951	+	
PcrG018572	h1tg000580l	447737	448420	-	
PcrG018573	h1tg000580l	466608	536400	+	
PcrG018574	h1tg000580l	536728	539329	+	
PcrG018575	h1tg000580l	546075	563538	+	
PcrG018576	h1tg000580l	582421	583920	+	
PcrG018577	h1tg000581l	13963	15117	-	
PcrG018578	h1tg000581l	159733	179402	+	
PcrG018579	h1tg000581l	193814	195196	-	
PcrG018580	h1tg000581l	198084	241314	+	
PcrG018581	h1tg000581l	242579	245248	-	
PcrG018582	h1tg000581l	246794	253607	-	
PcrG018583	h1tg000581l	254869	260152	-	
PcrG018584	h1tg000582l	54301	67477	+	
PcrG018585	h1tg000582l	68753	71404	+	
PcrG018586	h1tg000582l	77125	79957	+	
PcrG018587	h1tg000582l	80632	82146	-	
PcrG018588	h1tg000582l	83829	91719	+	
PcrG018589	h1tg000582l	101239	103794	-	
PcrG018590	h1tg000582l	104329	109856	+	
PcrG018591	h1tg000582l	115566	121005	+	
PcrG018592	h1tg000582l	123602	125200	+	
PcrG018593	h1tg000582l	127975	134378	-	
PcrG018594	h1tg000582l	139313	142318	+	
PcrG018595	h1tg000582l	160846	170682	+	
PcrG018596	h1tg000582l	172728	175093	-	
PcrG018597	h1tg000582l	211472	222679	+	
PcrG018598	h1tg000582l	224714	231220	-	
PcrG018599	h1tg000582l	250355	260115	+	
PcrG018600	h1tg000582l	271621	279813	+	
PcrG018601	h1tg000582l	282299	291353	-	
PcrG018602	h1tg000582l	310289	317459	-	
PcrG018603	h1tg000582l	321643	346779	-	
PcrG018604	h1tg000582l	396457	399569	-	
PcrG018605	h1tg000582l	413693	416606	-	
PcrG018606	h1tg000582l	427435	434587	-	
PcrG018607	h1tg000582l	469237	535658	-	
PcrG018608	h1tg000583l	13845	33934	-	
PcrG018609	h1tg000583l	48906	50829	-	
PcrG018610	h1tg000583l	55901	61492	-	
PcrG018611	h1tg000583l	116884	117879	+	
PcrG018612	h1tg000583l	147529	150737	-	
PcrG018613	h1tg000583l	162058	163573	+	
PcrG018614	h1tg000583l	169409	176522	+	
PcrG018615	h1tg000583l	212696	220992	-	
PcrG018616	h1tg000583l	225291	229053	-	
PcrG018617	h1tg000583l	242724	252419	-	
PcrG018618	h1tg000583l	254514	267332	-	
PcrG018619	h1tg000583l	268103	279081	+	
PcrG018620	h1tg000584l	30639	50295	+	
PcrG018621	h1tg000584l	95761	104372	+	
PcrG018622	h1tg000585l	6065	7980	-	
PcrG018623	h1tg000585l	12700	19541	-	
PcrG018624	h1tg000585l	27554	31050	-	
PcrG018625	h1tg000585l	37979	39106	+	
PcrG018626	h1tg000585l	46947	57637	-	
PcrG018627	h1tg000585l	59687	70433	-	
PcrG018628	h1tg000585l	75450	84836	+	
PcrG018629	h1tg000585l	150959	156488	+	
PcrG018630	h1tg000585l	187521	196743	-	
PcrG018631	h1tg000585l	237729	238874	+	
PcrG018632	h1tg000585l	249935	277228	-	
PcrG018633	h1tg000585l	317711	326947	-	
PcrG018634	h1tg000585l	368634	414285	-	
PcrG018635	h1tg000585l	441159	450721	+	
PcrG018636	h1tg000585l	456266	461110	+	
PcrG018637	h1tg000585l	472750	525448	+	
PcrG018638	h1tg000585l	527141	527548	-	
PcrG018639	h1tg000585l	534981	549854	-	
PcrG018640	h1tg000585l	556120	573984	-	
PcrG018641	h1tg000585l	587864	616763	-	
PcrG018642	h1tg000585l	617704	618585	+	
PcrG018643	h1tg000585l	635262	640977	+	
PcrG018644	h1tg000585l	642383	664774	-	
PcrG018645	h1tg000585l	664923	669060	+	
PcrG018646	h1tg000585l	683685	690434	+	
PcrG018647	h1tg000585l	691250	692774	-	
PcrG018648	h1tg000585l	693187	701445	+	
PcrG018649	h1tg000585l	715577	729724	+	
PcrG018650	h1tg000585l	748899	750670	+	
PcrG018651	h1tg000585l	752505	760359	+	
PcrG018652	h1tg000585l	770730	808898	-	
PcrG018653	h1tg000585l	872912	874215	-	
PcrG018654	h1tg000585l	1021491	1023245	-	
PcrG018655	h1tg000585l	1031074	1031702	-	
PcrG018656	h1tg000585l	1043295	1052020	+	
PcrG018657	h1tg000585l	1061392	1066595	+	
PcrG018658	h1tg000585l	1072554	1074847	+	
PcrG018659	h1tg000585l	1132005	1143352	-	
PcrG018660	h1tg000585l	1196057	1196584	-	
PcrG018661	h1tg000585l	1222952	1224537	-	
PcrG018662	h1tg000585l	1229844	1241286	-	
PcrG018663	h1tg000585l	1244108	1246300	-	
PcrG018664	h1tg000585l	1246605	1248636	-	
PcrG018665	h1tg000585l	1253892	1254821	+	
PcrG018666	h1tg000585l	1261712	1262641	+	
PcrG018667	h1tg000585l	1297862	1306800	-	
PcrG018668	h1tg000585l	1308430	1319188	-	
PcrG018669	h1tg000585l	1357446	1365050	-	
PcrG018670	h1tg000585l	1370797	1374531	-	
PcrG018671	h1tg000585l	1379855	1385040	-	
PcrG018672	h1tg000585l	1399065	1402842	-	
PcrG018673	h1tg000585l	1427295	1441312	-	
PcrG018674	h1tg000585l	1446557	1452537	+	
PcrG018675	h1tg000586l	3424	6893	-	
PcrG018676	h1tg000586l	7122	28518	+	
PcrG018677	h1tg000586l	32915	36698	+	
PcrG018678	h1tg000586l	51085	52818	-	
PcrG018679	h1tg000586l	56297	71235	+	
PcrG018680	h1tg000586l	107793	109127	-	
PcrG018681	h1tg000587l	7034	7504	+	
PcrG018682	h1tg000587l	17883	19757	+	
PcrG018683	h1tg000587l	35476	40615	+	
PcrG018684	h1tg000587l	43844	50093	-	
PcrG018685	h1tg000587l	51030	57292	+	
PcrG018686	h1tg000587l	59604	83211	+	
PcrG018687	h1tg000587l	91997	92407	+	
PcrG018688	h1tg000587l	93471	111747	+	
PcrG018689	h1tg000587l	125642	142204	+	
PcrG018690	h1tg000587l	156837	163407	-	
PcrG018691	h1tg000587l	166578	169055	-	
PcrG018692	h1tg000587l	169207	175728	+	
PcrG018693	h1tg000587l	191060	193930	+	
PcrG018694	h1tg000587l	218343	220399	-	
PcrG018695	h1tg000587l	240701	244393	-	
PcrG018696	h1tg000587l	294280	297847	-	
PcrG018697	h1tg000587l	344324	347737	-	
PcrG018698	h1tg000587l	468270	479519	-	
PcrG018699	h1tg000587l	540715	544654	+	
PcrG018700	h1tg000587l	610233	619673	+	
PcrG018701	h1tg000587l	621932	631142	+	
PcrG018702	h1tg000587l	661633	671944	+	
PcrG018703	h1tg000587l	675677	687637	+	
PcrG018704	h1tg000587l	696167	724810	-	
PcrG018705	h1tg000587l	732283	764146	+	
PcrG018706	h1tg000587l	875532	878165	-	
PcrG018707	h1tg000587l	899605	901282	-	
PcrG018708	h1tg000587l	909635	910460	+	
PcrG018709	h1tg000587l	1010849	1011322	-	
PcrG018710	h1tg000587l	1038500	1039855	+	
PcrG018711	h1tg000587l	1070802	1071746	+	
PcrG018712	h1tg000587l	1073868	1074803	+	
PcrG018713	h1tg000587l	1090546	1091454	+	
PcrG018714	h1tg000587l	1097250	1098173	-	
PcrG018715	h1tg000587l	1101476	1123103	-	
PcrG018716	h1tg000587l	1145737	1147894	-	
PcrG018717	h1tg000588l	75	8754	+	
PcrG018718	h1tg000588l	12059	29556	+	
PcrG018719	h1tg000588l	67387	77216	-	
PcrG018720	h1tg000588l	85629	86210	-	
PcrG018721	h1tg000588l	110822	123867	+	
PcrG018722	h1tg000588l	126031	131722	+	
PcrG018723	h1tg000589l	30266	34659	+	
PcrG018724	h1tg000589l	38632	42042	+	
PcrG018725	h1tg000589l	51142	51813	-	
PcrG018726	h1tg000589l	58031	60349	+	
PcrG018727	h1tg000589l	62865	66205	+	
PcrG018728	h1tg000589l	87634	88680	-	
PcrG018729	h1tg000589l	93356	93913	-	
PcrG018730	h1tg000589l	132776	135383	+	
PcrG018731	h1tg000589l	147221	149956	+	
PcrG018732	h1tg000589l	177747	181076	+	
PcrG018733	h1tg000589l	246687	247709	-	
PcrG018734	h1tg000589l	252301	253323	+	
PcrG018735	h1tg000589l	259316	259903	+	
PcrG018736	h1tg000589l	276647	278244	+	
PcrG018737	h1tg000589l	295295	296320	-	
PcrG018738	h1tg000589l	299905	303639	+	
PcrG018739	h1tg000589l	306828	307895	-	
PcrG018740	h1tg000589l	312775	313740	-	
PcrG018741	h1tg000589l	316718	331450	-	
PcrG018742	h1tg000590l	4164	35140	+	
PcrG018743	h1tg000590l	40750	51377	-	
PcrG018744	h1tg000590l	52472	92331	+	
PcrG018745	h1tg000590l	98119	98676	+	
PcrG018746	h1tg000590l	99115	114683	-	
PcrG018747	h1tg000590l	114842	119886	+	
PcrG018748	h1tg000590l	164376	174741	+	
PcrG018749	h1tg000590l	182955	191175	+	
PcrG018750	h1tg000590l	210020	222355	+	
PcrG018751	h1tg000590l	246299	259696	+	
PcrG018752	h1tg000590l	262023	268193	+	
PcrG018753	h1tg000590l	274353	280405	+	
PcrG018754	h1tg000590l	282843	306237	-	
PcrG018755	h1tg000590l	307589	320949	-	
PcrG018756	h1tg000590l	324114	324707	-	
PcrG018757	h1tg000590l	324752	329328	-	
PcrG018758	h1tg000590l	332390	339718	-	
PcrG018759	h1tg000590l	344859	345365	-	
PcrG018760	h1tg000590l	345816	349945	-	
PcrG018761	h1tg000590l	350686	354712	+	
PcrG018762	h1tg000590l	366812	382663	+	
PcrG018763	h1tg000590l	396562	396912	+	
PcrG018764	h1tg000590l	399318	401185	+	
PcrG018765	h1tg000590l	404267	416958	+	
PcrG018766	h1tg000590l	467725	477958	+	
PcrG018767	h1tg000590l	482019	507467	+	
PcrG018768	h1tg000590l	542228	547839	+	
PcrG018769	h1tg000590l	552068	556721	+	
PcrG018770	h1tg000590l	559145	563139	+	
PcrG018771	h1tg000590l	566490	574206	+	
PcrG018772	h1tg000590l	616460	617773	+	
PcrG018773	h1tg000590l	717468	729822	+	
PcrG018774	h1tg000591l	18861	24008	+	
PcrG018775	h1tg000591l	90247	95857	-	
PcrG018776	h1tg000591l	106257	108791	-	
PcrG018777	h1tg000591l	144834	145649	-	
PcrG018778	h1tg000591l	244435	245043	-	
PcrG018779	h1tg000591l	281345	282886	+	
PcrG018780	h1tg000591l	290795	310814	+	
PcrG018781	h1tg000591l	340397	351984	+	
PcrG018782	h1tg000591l	358026	358856	-	
PcrG018783	h1tg000591l	365622	373745	-	
PcrG018784	h1tg000591l	380286	389111	-	
PcrG018785	h1tg000591l	390655	391770	-	
PcrG018786	h1tg000591l	394327	397984	-	
PcrG018787	h1tg000591l	411545	412003	+	
PcrG018788	h1tg000591l	423572	424129	-	
PcrG018789	h1tg000591l	424449	425284	-	
PcrG018790	h1tg000591l	429753	430307	-	
PcrG018791	h1tg000591l	451512	489420	+	
PcrG018792	h1tg000591l	509090	527414	+	
PcrG018793	h1tg000591l	619041	629283	+	
PcrG018794	h1tg000591l	670883	673378	+	
PcrG018795	h1tg000591l	705316	711112	+	
PcrG018796	h1tg000591l	714861	715265	-	
PcrG018797	h1tg000591l	758767	771032	+	
PcrG018798	h1tg000591l	822703	848254	+	
PcrG018799	h1tg000591l	851338	857598	+	
PcrG018800	h1tg000591l	879292	881988	+	
PcrG018801	h1tg000591l	907368	908771	+	
PcrG018802	h1tg000591l	917701	923399	+	
PcrG018803	h1tg000591l	953447	954646	+	
PcrG018804	h1tg000591l	964055	965886	+	
PcrG018805	h1tg000591l	966085	970327	+	
PcrG018806	h1tg000591l	1009159	1026314	+	
PcrG018807	h1tg000591l	1041484	1046158	+	
PcrG018808	h1tg000591l	1088695	1101753	+	
PcrG018809	h1tg000591l	1106947	1108335	+	
PcrG018810	h1tg000592l	10580	12197	+	
PcrG018811	h1tg000592l	18223	19092	+	
PcrG018812	h1tg000592l	46660	48481	+	
PcrG018813	h1tg000592l	94266	95246	-	
PcrG018814	h1tg000592l	101825	105297	+	
PcrG018815	h1tg000592l	107975	110888	+	
PcrG018816	h1tg000592l	115755	120733	+	
PcrG018817	h1tg000592l	131340	132994	-	
PcrG018818	h1tg000592l	140758	142034	-	
PcrG018819	h1tg000592l	152949	157123	-	
PcrG018820	h1tg000592l	177008	185689	-	
PcrG018821	h1tg000592l	188153	203181	-	
PcrG018822	h1tg000592l	213533	217318	-	
PcrG018823	h1tg000592l	228397	249907	+	
PcrG018824	h1tg000592l	255020	265481	+	
PcrG018825	h1tg000592l	271040	309963	+	
PcrG018826	h1tg000592l	311011	327202	-	
PcrG018827	h1tg000592l	327438	328643	+	
PcrG018828	h1tg000592l	344274	364297	+	
PcrG018829	h1tg000592l	366046	374751	-	
PcrG018830	h1tg000592l	375029	400417	+	
PcrG018831	h1tg000592l	407628	408182	-	
PcrG018832	h1tg000592l	430335	430721	+	
PcrG018833	h1tg000592l	433509	434621	-	
PcrG018834	h1tg000592l	444573	445757	-	
PcrG018835	h1tg000592l	452066	453271	-	
PcrG018836	h1tg000592l	500812	501888	-	
PcrG018837	h1tg000592l	514347	515423	-	
PcrG018838	h1tg000592l	543890	545110	-	
PcrG018839	h1tg000592l	563514	564758	-	
PcrG018840	h1tg000592l	584477	594471	-	
PcrG018841	h1tg000592l	614752	616490	+	
PcrG018842	h1tg000592l	650621	654357	-	
PcrG018843	h1tg000592l	654455	671003	+	
PcrG018844	h1tg000592l	720206	772311	-	
PcrG018845	h1tg000592l	772583	794613	+	
PcrG018846	h1tg000592l	797076	814158	-	
PcrG018847	h1tg000592l	824550	832010	+	
PcrG018848	h1tg000592l	883670	884029	+	
PcrG018849	h1tg000592l	896483	896896	+	
PcrG018850	h1tg000592l	905310	905672	-	
PcrG018851	h1tg000592l	938099	939742	+	
PcrG018852	h1tg000592l	1033657	1035213	-	
PcrG018853	h1tg000592l	1039934	1041110	+	
PcrG018854	h1tg000592l	1042300	1042998	-	
PcrG018855	h1tg000592l	1044464	1047712	+	
PcrG018856	h1tg000592l	1053195	1053932	-	
PcrG018857	h1tg000592l	1064580	1065851	-	
PcrG018858	h1tg000592l	1068470	1069204	+	
PcrG018859	h1tg000592l	1133969	1134733	+	
PcrG018860	h1tg000592l	1135400	1136068	-	
PcrG018861	h1tg000592l	1144082	1146938	+	
PcrG018862	h1tg000592l	1164325	1177581	-	
PcrG018863	h1tg000592l	1206684	1209643	+	
PcrG018864	h1tg000592l	1232308	1236971	-	
PcrG018865	h1tg000592l	1249513	1255912	-	
PcrG018866	h1tg000592l	1259497	1260129	+	
PcrG018867	h1tg000592l	1261174	1262049	+	
PcrG018868	h1tg000592l	1262173	1262472	+	
PcrG018869	h1tg000592l	1279596	1284792	-	
PcrG018870	h1tg000592l	1288370	1290003	-	
PcrG018871	h1tg000592l	1327395	1338259	-	
PcrG018872	h1tg000592l	1338388	1342249	+	
PcrG018873	h1tg000592l	1343903	1345315	-	
PcrG018874	h1tg000592l	1346957	1352712	+	
PcrG018875	h1tg000592l	1356365	1371549	-	
PcrG018876	h1tg000592l	1375711	1387175	+	
PcrG018877	h1tg000592l	1395638	1396504	+	
PcrG018878	h1tg000592l	1398610	1399485	-	
PcrG018879	h1tg000592l	1400029	1401065	+	
PcrG018880	h1tg000593l	46266	46643	-	
PcrG018881	h1tg000593l	47060	47692	-	
PcrG018882	h1tg000594l	587	25446	+	
PcrG018883	h1tg000594l	54392	57221	+	
PcrG018884	h1tg000594l	59230	64668	+	
PcrG018885	h1tg000594l	71554	84928	+	
PcrG018886	h1tg000595l	5000	24959	+	
PcrG018887	h1tg000595l	49627	69651	+	
PcrG018888	h1tg000595l	118081	146585	+	
PcrG018889	h1tg000595l	153221	157946	+	
PcrG018890	h1tg000595l	159964	160809	-	
PcrG018891	h1tg000595l	161124	171632	+	
PcrG018892	h1tg000595l	178892	185825	+	
PcrG018893	h1tg000595l	200529	205747	+	
PcrG018894	h1tg000595l	207563	212926	+	
PcrG018895	h1tg000595l	220353	253487	-	
PcrG018896	h1tg000596l	32990	35314	+	
PcrG018897	h1tg000596l	42572	42874	-	
PcrG018898	h1tg000596l	44620	45372	+	
PcrG018899	h1tg000596l	65993	66664	+	
PcrG018900	h1tg000596l	67064	67450	+	
PcrG018901	h1tg000596l	72717	73142	+	
PcrG018902	h1tg000596l	73314	73700	+	
PcrG018903	h1tg000596l	76472	76867	-	
PcrG018904	h1tg000596l	90559	98147	-	
PcrG018905	h1tg000596l	131176	136034	+	
PcrG018906	h1tg000596l	138540	153493	-	
PcrG018907	h1tg000596l	170771	179618	-	
PcrG018908	h1tg000596l	180539	185320	+	
PcrG018909	h1tg000596l	253472	253852	+	
PcrG018910	h1tg000596l	286009	287922	+	
PcrG018911	h1tg000596l	291422	292939	+	
PcrG018912	h1tg000596l	299159	324158	-	
PcrG018913	h1tg000596l	333288	348377	-	
PcrG018914	h1tg000596l	352969	359910	-	
PcrG018915	h1tg000596l	362505	364789	-	
PcrG018916	h1tg000596l	369007	373677	+	
PcrG018917	h1tg000596l	440815	445230	-	
PcrG018918	h1tg000596l	503570	510577	+	
PcrG018919	h1tg000596l	641239	642948	-	
PcrG018920	h1tg000596l	663068	669818	+	
PcrG018921	h1tg000596l	736505	746157	-	
PcrG018922	h1tg000596l	749184	772802	-	
PcrG018923	h1tg000596l	773015	777427	+	
PcrG018924	h1tg000596l	778447	778905	+	
PcrG018925	h1tg000596l	792240	793217	+	
PcrG018926	h1tg000596l	798485	816335	-	
PcrG018927	h1tg000596l	823998	850951	+	
PcrG018928	h1tg000596l	856830	868434	+	
PcrG018929	h1tg000596l	901571	939634	+	
PcrG018930	h1tg000596l	942210	958255	-	
PcrG018931	h1tg000596l	963426	973920	+	
PcrG018932	h1tg000597l	10421	11257	+	
PcrG018933	h1tg000597l	14323	15866	-	
PcrG018934	h1tg000597l	110019	117208	-	
PcrG018935	h1tg000597l	121856	148971	-	
